id,course_id,student_id
3668,26,8666
3669,9,3499
3670,0,7948
3671,17,5182
3672,13,5116
3673,15,3546
3674,77,2100
3675,2,102
3676,79,4884
3677,99,8527
3678,96,7832
3679,9,152
3680,19,5338
3681,45,2133
3682,87,7197
3683,71,1149
3684,70,3527
3685,97,631
3686,6,7054
3687,69,7468
3688,59,732
3689,47,2785
3690,37,8779
3691,79,3949
3692,80,5996
3693,80,4759
3694,33,813
3695,84,8764
3696,73,9854
3697,88,6966
3698,68,9214
3699,63,1330
3700,59,3824
3701,74,7364
3702,86,339
3703,85,5636
3704,4,2626
3705,92,7964
3706,88,6538
3707,76,179
3708,34,2687
3709,58,8101
3710,90,6647
3711,75,9854
3712,75,8951
3713,86,1204
3714,34,6158
3715,18,5571
3716,9,3554
3717,76,3774
3718,6,4725
3719,90,2796
3720,72,134
3721,58,5620
3722,2,7367
3723,80,3942
3724,73,6547
3725,93,9540
3726,62,8589
3727,99,7351
3728,1,5649
3729,65,4799
3730,86,1948
3731,47,6349
3732,3,408
3733,72,2194
3734,87,1699
3735,51,437
3736,64,2784
3737,53,6425
3738,34,3312
3739,18,6927
3740,44,8994
3741,9,4360
3742,73,6613
3743,83,3612
3744,86,6322
3745,4,2644
3746,84,6257
3747,66,3617
3748,63,4920
3749,82,3652
3750,96,2328
3751,56,7478
3752,10,8168
3753,55,1497
3754,95,8577
3755,44,5930
3756,76,5745
3757,93,3581
3758,3,2397
3759,79,9037
3760,73,329
3761,94,1714
3762,89,8001
3763,60,3614
3764,73,8498
3765,90,3233
3766,95,5913
3767,66,7860
3768,53,2420
3769,40,9323
3770,71,3510
3771,77,9158
3772,92,9986
3773,67,6436
3774,6,4508
3775,37,2290
3776,65,4782
3777,97,198
3778,68,46
3779,73,179
3780,42,9901
3781,88,2315
3782,72,6424
3783,40,4057
3784,39,4049
3785,17,4601
3786,5,433
3787,5,4518
3788,71,514
3789,71,6724
3790,54,8555
3791,52,4025
3792,42,5189
3793,37,2482
3794,10,5976
3795,86,3316
3796,78,3805
3797,18,817
3798,91,9900
3799,59,4501
3800,70,6908
3801,52,8190
3802,63,5350
3803,30,7935
3804,99,7249
3805,67,1786
3806,71,3471
3807,5,7788
3808,54,9658
3809,76,2855
3810,33,4517
3811,52,6446
3812,26,9044
3813,0,3277
3814,96,1311
3815,37,7978
3816,56,5751
3817,28,7610
3818,45,5840
3819,7,1269
3820,98,9182
3821,11,2514
3822,85,6936
3823,79,3614
3824,54,3801
3825,86,8129
3826,58,8266
3827,26,1910
3828,31,4359
3829,4,838
3830,40,5861
3831,35,1867
3832,55,3250
3833,68,2022
3834,4,9138
3835,87,5481
3836,22,6873
3837,84,4049
3838,28,9535
3839,69,4444
3840,64,6603
3841,73,8200
3842,72,7943
3843,13,433
3844,61,3424
3845,37,2601
3846,68,9515
3847,33,8155
3848,15,6204
3849,68,8323
3850,23,6553
3851,43,5512
3852,27,3522
3853,31,2222
3854,13,2695
3855,17,1237
3856,16,192
3857,74,2327
3858,35,389
3859,51,7728
3860,55,748
3861,38,736
3862,69,662
3863,79,2114
3864,63,2811
3865,56,9563
3866,67,2711
3867,74,8191
3868,98,7956
3869,77,2186
3870,61,5305
3871,78,8436
3872,11,7960
3873,73,2015
3874,42,6235
3875,43,500
3876,14,3077
3877,28,5635
3878,37,3061
3879,88,980
3880,16,12
3881,36,7879
3882,42,8795
3883,39,6629
3884,98,4409
3885,21,5065
3886,66,9776
3887,44,9806
3888,85,2010
3889,3,5219
3890,64,1746
3891,15,2622
3892,42,3156
3893,69,6148
3894,3,7315
3895,20,8246
3896,87,3842
3897,14,128
3898,37,3063
3899,77,9346
3900,86,756
3901,59,8861
3902,73,727
3903,98,985
3904,22,573
3905,54,8946
3906,47,1648
3907,56,1600
3908,82,4203
3909,75,9851
3910,96,1461
3911,27,889
3912,65,3682
3913,2,1580
3914,87,6310
3915,38,2749
3916,60,9364
3917,81,4009
3918,79,7081
3919,90,9583
3920,8,8221
3921,50,1368
3922,73,2681
3923,32,3322
3924,52,8090
3925,2,8101
3926,74,2486
3927,84,513
3928,96,9766
3929,11,5708
3930,88,2196
3931,77,2209
3932,26,2420
3933,11,7260
3934,26,8483
3935,6,356
3936,97,7351
3937,68,717
3938,12,6566
3939,37,3767
3940,5,8819
3941,3,1943
3942,63,3887
3943,60,701
3944,43,7132
3945,52,4750
3946,21,6033
3947,14,5520
3948,40,7502
3949,39,1262
3950,44,8181
3951,6,5689
3952,32,1695
3953,83,9312
3954,92,6118
3955,90,107
3956,35,3865
3957,93,7480
3958,80,5548
3959,76,3516
3960,54,7519
3961,70,4384
3962,96,3184
3963,30,2358
3964,54,9653
3965,46,2353
3966,5,8625
3967,64,1450
3968,70,9490
3969,77,2688
3970,89,2715
3971,51,7266
3972,45,7752
3973,71,7933
3974,66,3089
3975,3,5615
3976,68,2816
3977,82,5108
3978,0,6817
3979,67,3186
3980,74,2082
3981,10,7008
3982,66,2608
3983,5,3416
3984,80,8279
3985,53,9025
3986,63,1770
3987,2,526
3988,27,1640
3989,6,4941
3990,60,2318
3991,61,1325
3992,32,8466
3993,38,4338
3994,26,3312
3995,11,923
3996,78,4035
3997,18,8495
3998,32,635
3999,8,6777
4000,8,6659
4001,49,9902
4002,3,5569
4003,77,667
4004,53,8919
4005,80,9410
4006,92,9391
4007,15,641
4008,96,4534
4009,13,2988
4010,60,2566
4011,77,8724
4012,97,3374
4013,10,1404
4014,49,8401
4015,61,4601
4016,65,2309
4017,50,9935
4018,1,2463
4019,47,7057
4020,94,10
4021,7,2019
4022,30,8161
4023,35,9517
4024,86,8820
4025,44,2565
4026,32,1539
4027,79,8179
4028,7,4787
4029,27,2757
4030,96,1283
4031,69,1733
4032,73,8539
4033,84,7061
4034,95,4314
4035,44,1687
4036,82,4485
4037,63,84
4038,68,1409
4039,70,9209
4040,15,7867
4041,49,1157
4042,36,7105
4043,90,823
4044,64,9225
4045,69,7455
4046,22,4240
4047,14,2107
4048,84,5907
4049,87,6016
4050,68,5567
4051,92,8204
4052,65,5271
4053,36,1188
4054,50,9387
4055,61,170
4056,15,8349
4057,30,2822
4058,72,9682
4059,55,530
4060,54,5892
4061,89,9545
4062,83,3660
4063,31,8908
4064,58,22
4065,71,8733
4066,32,5555
4067,72,5795
4068,19,6616
4069,3,7897
4070,35,8957
4071,28,8744
4072,87,5339
4073,88,2412
4074,84,4633
4075,26,1145
4076,4,3978
4077,75,1187
4078,52,3751
4079,79,8504
4080,54,1010
4081,9,1099
4082,85,2522
4083,24,7297
4084,54,6081
4085,65,2439
4086,77,1063
4087,8,532
4088,7,8187
4089,82,543
4090,62,6917
4091,84,8228
4092,76,8318
4093,28,6687
4094,1,8732
4095,67,6389
4096,8,9785
4097,93,5388
4098,77,7231
4099,24,6121
4100,99,9004
4101,15,8261
4102,86,1346
4103,68,487
4104,22,5992
4105,85,8511
4106,20,8223
4107,46,5931
4108,70,562
4109,60,8519
4110,28,9143
4111,20,8547
4112,44,3440
4113,24,5145
4114,76,7775
4115,28,1966
4116,2,633
4117,53,6390
4118,89,5044
4119,46,6824
4120,9,9012
4121,38,4324
4122,53,6248
4123,53,5045
4124,59,1454
4125,25,1685
4126,98,1082
4127,35,4294
4128,86,9617
4129,10,23
4130,68,3515
4131,31,953
4132,48,2949
4133,97,9951
4134,38,8348
4135,71,4416
4136,23,2985
4137,24,1131
4138,95,2076
4139,75,608
4140,55,3166
4141,23,9636
4142,65,7584
4143,54,5032
4144,4,2401
4145,3,2644
4146,83,4969
4147,83,4585
4148,77,5480
4149,30,6390
4150,94,6511
4151,66,2816
4152,16,5364
4153,77,7321
4154,53,2622
4155,69,7066
4156,55,7201
4157,64,5201
4158,30,6014
4159,17,9046
4160,58,5357
4161,63,2390
4162,75,5366
4163,84,4209
4164,81,564
4165,5,6118
4166,24,8318
4167,70,3995
4168,69,7101
4169,61,9707
4170,67,738
4171,14,3685
4172,95,8709
4173,80,7951
4174,93,2124
4175,0,225
4176,39,5182
4177,79,2510
4178,32,8968
4179,96,5215
4180,6,9725
4181,73,1826
4182,41,5097
4183,99,2532
4184,3,3471
4185,50,5980
4186,83,9199
4187,58,3702
4188,64,876
4189,81,5154
4190,13,1047
4191,93,5795
4192,56,8771
4193,8,3740
4194,79,1642
4195,43,9196
4196,3,4834
4197,83,9476
4198,99,5908
4199,75,281
4200,65,2495
4201,59,7433
4202,52,3508
4203,11,1920
4204,57,9725
4205,52,6323
4206,13,2990
4207,56,2504
4208,79,9919
4209,54,4933
4210,54,2414
4211,29,1927
4212,13,848
4213,53,435
4214,43,8175
4215,11,3103
4216,37,3359
4217,69,9498
4218,71,3351
4219,63,2312
4220,44,5422
4221,2,7388
4222,35,7007
4223,71,1927
4224,99,3651
4225,60,7147
4226,17,41
4227,71,7924
4228,49,2768
4229,2,596
4230,15,9952
4231,94,9192
4232,81,3998
4233,98,4592
4234,88,3757
4235,30,1924
4236,81,2639
4237,46,6931
4238,17,7340
4239,39,1601
4240,98,9887
4241,12,1210
4242,34,5716
4243,99,9299
4244,55,9241
4245,37,4529
4246,11,5709
4247,24,9315
4248,75,3288
4249,90,5128
4250,84,9535
4251,37,311
4252,74,7800
4253,89,743
4254,26,1607
4255,23,1713
4256,47,8995
4257,43,5297
4258,47,5083
4259,93,7939
4260,0,21
4261,10,1068
4262,67,5357
4263,58,1439
4264,78,5330
4265,62,9037
4266,84,5931
4267,69,9358
4268,8,6789
4269,51,9827
4270,25,5851
4271,54,3495
4272,96,7341
4273,52,2072
4274,37,8037
4275,96,5167
4276,52,4302
4277,56,9070
4278,90,1241
4279,63,1254
4280,0,6922
4281,68,8907
4282,13,8891
4283,18,7342
4284,30,3579
4285,43,5363
4286,61,2424
4287,23,6489
4288,89,8479
4289,27,8863
4290,47,9057
4291,8,2592
4292,60,8384
4293,25,5232
4294,24,8455
4295,89,8770
4296,92,4435
4297,93,7424
4298,37,9881
4299,57,1340
4300,58,9207
4301,30,7571
4302,33,8114
4303,75,6134
4304,49,7814
4305,46,8390
4306,30,4142
4307,59,6392
4308,81,4568
4309,10,7301
4310,6,9499
4311,52,9965
4312,76,9103
4313,62,9593
4314,44,4711
4315,96,4903
4316,56,9967
4317,71,3338
4318,82,3461
4319,3,9116
4320,22,1521
4321,16,9562
4322,33,9998
4323,57,4904
4324,37,1534
4325,85,4665
4326,89,5368
4327,33,1393
4328,1,6463
4329,56,7082
4330,34,2950
4331,88,2773
4332,81,9398
4333,13,1729
4334,88,7007
4335,33,5140
4336,49,4470
4337,95,2604
4338,45,126
4339,9,422
4340,72,825
4341,83,8789
4342,23,4538
4343,27,6100
4344,65,1393
4345,95,6841
4346,75,1587
4347,82,4601
4348,77,117
4349,83,1438
4350,50,6163
4351,81,7974
4352,59,1830
4353,13,7315
4354,68,7780
4355,31,5824
4356,32,5175
4357,40,8128
4358,58,344
4359,87,2589
4360,99,6862
4361,31,5143
4362,24,7769
4363,96,9546
4364,99,7202
4365,10,8499
4366,39,9325
4367,87,5744
4368,93,7700
4369,41,4692
4370,47,3343
4371,86,4898
4372,38,6773
4373,67,6227
4374,20,665
4375,14,8700
4376,62,6305
4377,1,6386
4378,87,8919
4379,99,723
4380,89,9997
4381,58,7109
4382,55,4196
4383,16,8986
4384,70,1817
4385,87,476
4386,41,9839
4387,14,6630
4388,94,3104
4389,27,6433
4390,50,2618
4391,62,4779
4392,83,3793
4393,15,234
4394,97,1938
4395,43,6862
4396,46,307
4397,12,9269
4398,14,7769
4399,99,1311
4400,99,2765
4401,7,3139
4402,93,8263
4403,69,3974
4404,13,7291
4405,1,3752
4406,54,4513
4407,56,8796
4408,2,5870
4409,27,2454
4410,85,7067
4411,80,5949
4412,57,3041
4413,15,888
4414,44,2797
4415,81,9422
4416,6,4963
4417,4,9534
4418,45,4597
4419,82,3839
4420,91,9212
4421,31,6511
4422,10,5724
4423,60,1808
4424,14,7790
4425,19,6997
4426,45,5309
4427,31,326
4428,35,5542
4429,30,8982
4430,72,7810
4431,30,3392
4432,68,4987
4433,98,2022
4434,43,5562
4435,34,5929
4436,37,3925
4437,54,3831
4438,44,2082
4439,56,6352
4440,33,9996
4441,74,2240
4442,8,7349
4443,65,3585
4444,62,4935
4445,10,6451
4446,21,2005
4447,73,4036
4448,8,5997
4449,39,241
4450,34,9031
4451,71,3516
4452,96,2232
4453,16,2588
4454,3,3559
4455,94,1459
4456,7,1812
4457,22,5995
4458,91,6761
4459,21,5206
4460,46,5538
4461,93,336
4462,62,8402
4463,52,128
4464,64,9399
4465,57,3743
4466,45,3197
4467,47,827
4468,23,8034
4469,95,2718
4470,57,4277
4471,98,2111
4472,8,7558
4473,90,6932
4474,53,3495
4475,22,882
4476,46,2114
4477,81,1597
4478,39,9846
4479,71,1786
4480,13,5569
4481,85,9154
4482,52,5714
4483,57,6662
4484,47,9952
4485,31,6688
4486,51,6620
4487,60,4772
4488,88,3544
4489,95,8288
4490,95,5761
4491,35,3809
4492,20,502
4493,11,1664
4494,21,2700
4495,63,6981
4496,69,6517
4497,3,7525
4498,75,8519
4499,62,4384
4500,69,4664
4501,34,7807
4502,64,6492
4503,0,3011
4504,32,3489
4505,12,3243
4506,2,959
4507,35,6411
4508,26,476
4509,77,1537
4510,54,3588
4511,48,6282
4512,62,1905
4513,84,5880
4514,36,6371
4515,68,3352
4516,88,4619
4517,69,541
4518,34,5201
4519,27,1835
4520,9,906
4521,2,3205
4522,88,6902
4523,25,5760
4524,32,6072
4525,44,5398
4526,1,6809
4527,81,4977
4528,56,6314
4529,78,3270
4530,38,5780
4531,17,1239
4532,56,3075
4533,14,4200
4534,89,5716
4535,42,6537
4536,37,2260
4537,49,1414
4538,8,1584
4539,89,4476
4540,76,9580
4541,46,1301
4542,11,8669
4543,86,3181
4544,78,1647
4545,12,2097
4546,24,9434
4547,46,6960
4548,74,8499
4549,48,4111
4550,36,8119
4551,10,5758
4552,18,3690
4553,93,8717
4554,88,5040
4555,85,1907
4556,17,6304
4557,14,4052
4558,22,9048
4559,33,7906
4560,15,994
4561,31,7727
4562,24,4360
4563,12,7282
4564,8,5228
4565,13,6670
4566,99,53
4567,62,8218
4568,43,1313
4569,44,2453
4570,46,34
4571,52,3929
4572,80,2141
4573,87,2680
4574,61,6790
4575,21,3058
4576,82,9771
4577,93,9556
4578,27,1503
4579,30,9931
4580,98,5651
4581,70,7315
4582,83,3870
4583,21,3296
4584,5,7970
4585,93,6745
4586,97,8776
4587,12,7882
4588,12,9763
4589,23,5342
4590,41,5415
4591,82,4231
4592,90,4811
4593,64,6156
4594,89,9555
4595,67,1838
4596,26,8717
4597,27,2849
4598,81,6184
4599,56,3397
4600,42,9363
4601,65,2290
4602,60,4091
4603,83,2283
4604,45,3010
4605,54,293
4606,85,1105
4607,53,7573
4608,48,1016
4609,1,9968
4610,66,5061
4611,22,4262
4612,59,4644
4613,36,6751
4614,46,805
4615,31,1032
4616,47,7403
4617,85,3371
4618,14,5507
4619,97,6255
4620,72,8130
4621,80,9343
4622,42,2911
4623,48,3858
4624,11,9879
4625,62,4934
4626,88,282
4627,69,6678
4628,43,1948
4629,46,6656
4630,66,2713
4631,11,3260
4632,88,4729
4633,50,2601
4634,55,7480
4635,17,9211
4636,59,8937
4637,13,3064
4638,42,5937
4639,14,861
4640,17,4418
4641,33,5453
4642,9,5548
4643,30,8495
4644,78,2483
4645,50,919
4646,3,4213
4647,31,534
4648,48,8176
4649,91,7765
4650,62,7921
4651,17,4073
4652,17,3499
4653,22,7579
4654,77,7460
4655,6,3916
4656,24,286
4657,45,5287
4658,10,2174
4659,90,427
4660,5,7915
4661,17,3
4662,81,5927
4663,50,9750
4664,67,2312
4665,89,6983
4666,79,3373
4667,25,7745
4668,94,4931
4669,71,8501
4670,31,593
4671,73,2438
4672,96,2176
4673,33,202
4674,89,3145
4675,19,7287
4676,7,5759
4677,78,4027
4678,31,9579
4679,21,4570
4680,98,6777
4681,40,9379
4682,47,8354
4683,86,9175
4684,21,1294
4685,23,9179
4686,4,78
4687,82,5696
4688,28,9355
4689,12,645
4690,80,9874
4691,78,6808
4692,77,6719
4693,6,5922
4694,99,6357
4695,93,9415
4696,66,4834
4697,5,964
4698,69,8084
4699,4,547
4700,60,7657
4701,73,6438
4702,28,2567
4703,12,568
4704,87,7979
4705,4,8289
4706,2,4455
4707,12,87
4708,98,4106
4709,88,409
4710,46,4469
4711,70,6423
4712,30,1950
4713,71,1817
4714,38,6445
4715,50,2603
4716,63,482
4717,47,9789
4718,97,5509
4719,77,9285
4720,93,8433
4721,97,2094
4722,66,6677
4723,39,1283
4724,51,4621
4725,50,6507
4726,7,1297
4727,36,7408
4728,76,436
4729,44,959
4730,78,2587
4731,94,327
4732,72,9204
4733,56,9071
4734,94,6522
4735,8,5399
4736,64,1201
4737,24,4906
4738,74,8318
4739,63,296
4740,69,7681
4741,59,9069
4742,68,5741
4743,21,6081
4744,19,4001
4745,11,722
4746,74,9649
4747,10,4889
4748,89,6064
4749,3,8649
4750,17,411
4751,12,7953
4752,20,2978
4753,55,4803
4754,19,3671
4755,86,6796
4756,16,8658
4757,33,577
4758,43,4195
4759,97,7108
4760,91,8953
4761,25,6654
4762,14,8588
4763,2,4783
4764,19,6837
4765,53,9898
4766,27,6113
4767,30,5355
4768,72,5098
4769,10,8480
4770,52,4904
4771,46,831
4772,20,1553
4773,97,5259
4774,57,2699
4775,81,4166
4776,63,1932
4777,58,9188
4778,6,5901
4779,74,6842
4780,80,2264
4781,98,2147
4782,78,3368
4783,92,1585
4784,63,4634
4785,27,2927
4786,45,1369
4787,43,2314
4788,9,6284
4789,5,7460
4790,31,3002
4791,1,7787
4792,42,8719
4793,60,629
4794,8,6264
4795,14,1218
4796,90,5888
4797,36,3357
4798,50,3364
4799,12,3265
4800,52,5949
4801,64,4891
4802,96,9827
4803,24,9858
4804,34,5773
4805,27,2435
4806,92,4717
4807,84,7353
4808,49,865
4809,59,5176
4810,7,2749
4811,85,5462
4812,46,4513
4813,42,5842
4814,46,1650
4815,36,4511
4816,35,1246
4817,26,1283
4818,57,4684
4819,51,5023
4820,23,564
4821,29,6710
4822,91,7591
4823,51,7962
4824,31,441
4825,76,7270
4826,20,4263
4827,62,8732
4828,15,4773
4829,25,5561
4830,80,58
4831,34,8354
4832,12,5588
4833,24,934
4834,95,3632
4835,22,9431
4836,46,3301
4837,33,4379
4838,0,5949
4839,73,7469
4840,5,2051
4841,22,9384
4842,26,8517
4843,43,6189
4844,91,4327
4845,58,4723
4846,4,3421
4847,32,7409
4848,28,707
4849,13,4023
4850,39,4226
4851,79,3413
4852,33,8550
4853,0,836
4854,8,5999
4855,28,2756
4856,71,3903
4857,82,188
4858,45,5768
4859,57,9189
4860,16,9664
4861,18,6305
4862,46,8986
4863,69,5620
4864,70,4854
4865,5,3655
4866,33,162
4867,44,2590
4868,67,2644
4869,90,6871
4870,5,5004
4871,35,9100
4872,91,4750
4873,67,7477
4874,94,9457
4875,5,9150
4876,17,3917
4877,2,2654
4878,94,5565
4879,35,6910
4880,88,4581
4881,68,8519
4882,57,4561
4883,78,5660
4884,57,616
4885,33,2208
4886,67,644
4887,70,2586
4888,24,1052
4889,61,3150
4890,22,7246
4891,17,307
4892,75,9384
4893,73,7586
4894,54,855
4895,65,4511
4896,93,1606
4897,54,7925
4898,4,9868
4899,41,6751
4900,52,8392
4901,16,2242
4902,80,3494
4903,0,9752
4904,6,375
4905,92,8278
4906,85,3647
4907,78,6366
4908,49,8992
4909,29,804
4910,27,2369
4911,4,2223
4912,30,1723
4913,58,9024
4914,17,3519
4915,24,7143
4916,79,9857
4917,78,925
4918,82,8075
4919,16,4194
4920,25,3299
4921,39,6343
4922,8,4415
4923,1,992
4924,73,8179
4925,63,3032
4926,14,9936
4927,95,6174
4928,47,9875
4929,34,86
4930,44,5751
4931,19,3083
4932,78,2288
4933,22,9413
4934,87,7557
4935,62,8173
4936,33,1841
4937,53,8024
4938,61,4102
4939,84,9095
4940,65,323
4941,16,6371
4942,95,6136
4943,13,2318
4944,75,8606
4945,91,9706
4946,0,4755
4947,82,6567
4948,67,6359
4949,32,9766
4950,66,9873
4951,10,6743
4952,55,1543
4953,44,762
4954,22,9142
4955,40,570
4956,18,9066
4957,42,6970
4958,29,2558
4959,27,6933
4960,57,4194
4961,75,1425
4962,72,6938
4963,69,2419
4964,53,258
4965,5,492
4966,29,5309
4967,0,9343
4968,39,8115
4969,76,2594
4970,19,4283
4971,46,8351
4972,52,4115
4973,15,4183
4974,91,9394
4975,44,2263
4976,50,3615
4977,45,4623
4978,75,6939
4979,35,2289
4980,59,7586
4981,4,977
4982,64,3959
4983,61,5348
4984,89,4662
4985,61,329
4986,75,2153
4987,47,7805
4988,31,8664
4989,99,8373
4990,95,9493
4991,81,9563
4992,28,5712
4993,94,3796
4994,0,8560
4995,16,2028
4996,72,5076
4997,85,7379
4998,6,1306
4999,9,4232
5000,5,3867
5001,75,8338
5002,33,7681
5003,88,7397
5004,72,8842
5005,47,6734
5006,3,5136
5007,58,1179
5008,39,1711
5009,38,4290
5010,66,1398
5011,26,5031
5012,19,6556
5013,13,2551
5014,80,5833
5015,52,7096
5016,63,4915
5017,74,7842
5018,40,7864
5019,85,3532
5020,8,3182
5021,28,7304
5022,24,1397
5023,32,2623
5024,22,8883
5025,31,6727
5026,80,7836
5027,20,1225
5028,56,5976
5029,87,2634
5030,15,9203
5031,65,5557
5032,30,5557
5033,85,770
5034,73,3526
5035,29,7665
5036,8,6137
5037,49,6973
5038,77,7641
5039,98,7010
5040,89,5533
5041,17,292
5042,7,4145
5043,46,250
5044,93,5515
5045,67,1079
5046,68,9763
5047,30,7741
5048,39,2866
5049,84,8528
5050,56,2500
5051,14,6791
5052,7,523
5053,98,307
5054,70,2153
5055,45,4971
5056,67,8759
5057,8,9996
5058,63,2654
5059,96,8976
5060,1,366
5061,2,7173
5062,46,7899
5063,78,7553
5064,70,9465
5065,28,6408
5066,6,5236
5067,83,2172
5068,22,8595
5069,62,3589
5070,87,1694
5071,9,785
5072,34,840
5073,70,5169
5074,47,9356
5075,78,3668
5076,9,1008
5077,70,6875
5078,29,9194
5079,47,1612
5080,90,86
5081,82,2341
5082,97,3391
5083,20,4446
5084,28,9832
5085,54,8769
5086,14,249
5087,3,7768
5088,86,4492
5089,73,5192
5090,41,3098
5091,6,1596
5092,4,2179
5093,90,5045
5094,81,2256
5095,20,2321
5096,53,5551
5097,53,6567
5098,73,8488
5099,39,1484
5100,95,4660
5101,73,3830
5102,93,658
5103,74,5864
5104,97,3
5105,6,4459
5106,27,8064
5107,38,984
5108,71,1003
5109,86,7867
5110,62,3032
5111,51,5493
5112,64,7344
5113,77,2080
5114,80,8473
5115,28,791
5116,94,5683
5117,42,3058
5118,2,4116
5119,38,2699
5120,52,9165
5121,71,977
5122,34,6649
5123,51,5496
5124,98,2064
5125,21,2913
5126,73,1149
5127,3,9476
5128,69,2687
5129,0,5678
5130,98,6787
5131,52,7355
5132,16,5867
5133,61,1537
5134,84,8182
5135,19,7563
5136,88,1259
5137,14,8932
5138,20,5804
5139,12,4937
5140,86,1455
5141,91,8502
5142,88,8498
5143,97,4481
5144,61,62
5145,89,6645
5146,75,6928
5147,76,9743
5148,27,593
5149,97,2210
5150,27,456
5151,37,6980
5152,96,5679
5153,2,9178
5154,30,4196
5155,46,4718
5156,52,6094
5157,79,7414
5158,27,3706
5159,19,1340
5160,73,6016
5161,68,2717
5162,93,2080
5163,48,2628
5164,69,5645
5165,95,6701
5166,86,4867
5167,1,6957
5168,98,6118
5169,13,6831
5170,2,9593
5171,99,1697
5172,63,1354
5173,81,3735
5174,78,5594
5175,44,7634
5176,63,2603
5177,67,3403
5178,5,7816
5179,63,4646
5180,0,9359
5181,9,9053
5182,11,2670
5183,18,4110
5184,61,3188
5185,29,870
5186,72,2538
5187,73,235
5188,6,6195
5189,1,3810
5190,63,8172
5191,95,4739
5192,57,820
5193,96,4078
5194,31,9133
5195,84,4031
5196,28,4703
5197,24,742
5198,47,510
5199,83,1952
5200,12,490
5201,25,8280
5202,60,7043
5203,37,7621
5204,86,1153
5205,75,9362
5206,50,6770
5207,1,6089
5208,34,9365
5209,37,4475
5210,75,5937
5211,90,2148
5212,90,4182
5213,83,9433
5214,54,2539
5215,92,6058
5216,69,5220
5217,46,1029
5218,81,2541
5219,98,8687
5220,44,8103
5221,84,7335
5222,83,5289
5223,50,3030
5224,41,1541
5225,32,1118
5226,31,5777
5227,88,1136
5228,2,9362
5229,4,9562
5230,16,9049
5231,27,8812
5232,91,1104
5233,49,3802
5234,36,9539
5235,71,6157
5236,42,4630
5237,1,9609
5238,15,2329
5239,48,7490
5240,19,8693
5241,84,729
5242,53,8879
5243,21,4042
5244,88,1134
5245,75,9706
5246,79,84
5247,45,4861
5248,13,8990
5249,53,568
5250,63,9811
5251,28,541
5252,95,3906
5253,57,2398
5254,45,1356
5255,18,552
5256,49,500
5257,65,5956
5258,26,8466
5259,91,1468
5260,89,4456
5261,15,3991
5262,71,3580
5263,80,1949
5264,10,4789
5265,74,8453
5266,57,5468
5267,68,7688
5268,77,820
5269,90,1688
5270,23,6329
5271,54,3321
5272,63,8122
5273,15,9175
5274,2,6115
5275,79,9880
5276,22,898
5277,95,336
5278,44,441
5279,90,2787
5280,60,4871
5281,10,1673
5282,70,711
5283,51,6625
5284,78,7117
5285,11,7659
5286,48,4818
5287,67,7927
5288,94,5578
5289,79,2337
5290,51,7933
5291,42,6807
5292,52,1280
5293,21,7568
5294,7,7012
5295,78,1744
5296,51,1302
5297,91,5928
5298,48,7746
5299,64,9585
5300,1,5554
5301,29,7852
5302,44,5682
5303,93,9379
5304,16,2103
5305,7,7650
5306,59,1881
5307,65,8742
5308,63,239
5309,77,9210
5310,62,7691
5311,77,6996
5312,54,6381
5313,16,391
5314,41,9425
5315,86,1107
5316,1,1051
5317,95,7972
5318,42,5133
5319,27,4991
5320,77,6952
5321,1,426
5322,25,8777
5323,12,436
5324,43,8236
5325,86,2
5326,22,520
5327,19,3032
5328,43,5154
5329,17,205
5330,58,5446
5331,54,6798
5332,53,3212
5333,62,163
5334,10,6151
5335,89,2152
5336,85,9181
5337,62,372
5338,30,7334
5339,63,9801
5340,87,6766
5341,42,784
5342,31,3653
5343,48,9105
5344,27,578
5345,58,2199
5346,17,2615
5347,81,215
5348,25,7707
5349,66,3145
5350,93,2459
5351,60,9814
5352,38,3275
5353,75,3073
5354,0,3809
5355,10,6901
5356,21,6516
5357,64,6963
5358,17,4190
5359,91,8299
5360,9,7902
5361,7,6427
5362,8,345
5363,72,4614
5364,98,9346
5365,92,7269
5366,71,1093
5367,71,8916
5368,94,4197
5369,30,6043
5370,10,1535
5371,42,6686
5372,2,6383
5373,67,7435
5374,69,2983
5375,50,279
5376,68,9526
5377,71,553
5378,6,3336
5379,1,6864
5380,47,1971
5381,32,4807
5382,67,9445
5383,3,444
5384,53,609
5385,73,891
5386,25,5500
5387,11,4438
5388,80,7237
5389,14,3244
5390,12,6093
5391,37,3639
5392,35,9042
5393,23,7713
5394,59,988
5395,32,2316
5396,71,3825
5397,69,1183
5398,25,165
5399,93,2175
5400,55,7589
5401,54,3747
5402,99,5905
5403,45,4786
5404,63,1283
5405,11,5344
5406,72,3738
5407,15,787
5408,95,9272
5409,35,5052
5410,99,1902
5411,73,5673
5412,81,6571
5413,67,3368
5414,40,1788
5415,79,425
5416,51,9559
5417,34,8861
5418,3,4921
5419,85,1920
5420,35,6594
5421,39,8511
5422,57,5732
5423,14,8992
5424,83,5354
5425,31,3261
5426,53,880
5427,69,1571
5428,49,5057
5429,61,8947
5430,51,8734
5431,16,256
5432,81,2169
5433,73,3631
5434,65,3302
5435,59,9328
5436,70,5389
5437,9,5720
5438,62,4602
5439,73,7081
5440,23,6746
5441,18,3375
